Index,PFG.Open,PFG.High,PFG.Low,PFG.Close,PFG.Volume,PFG.Adjusted
2016-01-28,38.0400009155273,38.7000007629395,36.9900016784668,37.4599990844727,1830900,26.564525604248
2016-01-29,37.9199981689453,38.2700004577637,37.3899993896484,38,4722100,26.9474582672119
2016-02-01,37.8499984741211,38.2000007629395,37.2099990844727,37.9500007629395,3865900,26.9120082855225
2016-02-02,34.5,35.8600006103516,33.0900001525879,35.0699996948242,4766400,24.8696670532227
2016-02-03,35.25,35.5400009155273,34.2999992370605,35.5400009155273,3534600,25.2029724121094
2016-02-04,35.5099983215332,36.7799987792969,35.2099990844727,36.3400001525879,2762800,25.7702751159668
2016-02-05,36.3400001525879,37,36.0299987792969,36.810001373291,3221800,26.1035747528076
2016-02-08,36.0299987792969,36.1800003051758,35.2599983215332,35.7799987792969,3003100,25.3731594085693
2016-02-09,34.9500007629395,36.25,34.9500007629395,35.9799995422363,3126000,25.5149974822998
2016-02-10,36.3800010681152,36.9700012207031,35.4599990844727,36.0099983215332,2167700,25.5362682342529
2016-02-11,34.7799987792969,34.9900016784668,33.7200012207031,34.3400001525879,3184300,24.3519973754883
2016-02-12,35.1699981689453,35.4900016784668,34.5999984741211,35.3800010681152,3534400,25.0895023345947
2016-02-16,36.1199989318848,36.5200004577637,35.5499992370605,36.4599990844727,3155600,25.8553810119629
2016-02-17,37.060001373291,37.7200012207031,37.060001373291,37.560001373291,2828700,26.635440826416
2016-02-18,37.6599998474121,37.689998626709,36.9300003051758,37.1800003051758,2091800,26.3659629821777
2016-02-19,36.8400001525879,37.0400009155273,36.4199981689453,36.810001373291,1885500,26.1035747528076
2016-02-22,37.7400016784668,37.7400016784668,36.9900016784668,37.3800010681152,1594900,26.5077934265137
2016-02-23,37.2900009155273,37.4599990844727,36.8300018310547,36.9300003051758,1474200,26.1886768341064
2016-02-24,36.5400009155273,37.5099983215332,35.7299995422363,37.1300010681152,1554400,26.3305034637451
2016-02-25,37.2099990844727,37.7900009155273,37.0699996948242,37.7400016784668,1589300,26.7630805969238
2016-02-26,37.6800003051758,38.9799995422363,37.5200004577637,38.4700012207031,2509200,27.2807674407959
2016-02-29,38.4000015258789,38.5299987792969,37.7799987792969,37.810001373291,1929600,26.8127288818359
2016-03-01,38.2099990844727,39.5200004577637,38.1599998474121,39.5200004577637,2113900,28.0253658294678
2016-03-02,39.560001373291,39.8400001525879,39.1699981689453,39.4700012207031,1969900,27.9899005889893
2016-03-03,39.0900001525879,39.2099990844727,38.5299987792969,39.0999984741211,2093900,27.9970626831055
2016-03-04,39.2700004577637,39.5699996948242,38.8699989318848,39.3499984741211,1633600,28.176082611084
2016-03-07,38.9700012207031,39.5200004577637,38.7299995422363,39.5099983215332,1907100,28.2906303405762
2016-03-08,38.8199996948242,39.3400001525879,37.8800010681152,38.1800003051758,1614600,27.3383083343506
2016-03-09,38.5800018310547,38.7799987792969,37.7799987792969,38.3199996948242,1529900,27.4385471343994
2016-03-10,38.9300003051758,39.0299987792969,37.689998626709,38.4599990844727,1164500,27.5387954711914
2016-03-11,39.4000015258789,40.4000015258789,38.8699989318848,40.3600006103516,1616200,28.8992671966553
2016-03-14,40.060001373291,40.1500015258789,39.439998626709,39.7999992370605,1183100,28.4982948303223
2016-03-15,39.3199996948242,39.4900016784668,38.810001373291,39.3499984741211,1184300,28.176082611084
2016-03-16,39.2799987792969,40.0900001525879,39.1699981689453,39.9099998474121,1622800,28.5770568847656
2016-03-17,39.9000015258789,40.9500007629395,39.6100006103516,40.6599998474121,1592100,29.1140804290771
2016-03-18,40.8499984741211,41.6800003051758,40.8400001525879,41.4300003051758,2709300,29.6654281616211
2016-03-21,41.3199996948242,41.6199989318848,40.7799987792969,41.2200012207031,1390500,29.5150680541992
2016-03-22,40.5499992370605,40.9199981689453,40.4199981689453,40.6800003051758,1642900,29.1284046173096
2016-03-23,40.6300010681152,40.6300010681152,39.560001373291,39.7599983215332,1769100,28.4696426391602
2016-03-24,39.2700004577637,39.2700004577637,38.3600006103516,38.9000015258789,2340500,27.8538627624512
2016-03-28,39.0499992370605,39.4900016784668,38.8400001525879,39.2999992370605,1147400,28.1402645111084
2016-03-29,38.9500007629395,39.4900016784668,38.5099983215332,39.4000015258789,1525700,28.2118721008301
2016-03-30,39.810001373291,40.4799995422363,39.5900001525879,39.7700004577637,1112100,28.4768047332764
2016-03-31,39.6599998474121,39.9199981689453,39.2099990844727,39.4500007629395,1578600,28.2476787567139
2016-04-01,39.2000007629395,39.9300003051758,38.9099998474121,39.8800010681152,1590700,28.5555744171143
2016-04-04,39.7900009155273,39.7999992370605,39.0999984741211,39.25,1509800,28.1044692993164
2016-04-05,38.9300003051758,39.060001373291,38.5099983215332,38.5999984741211,1691400,27.6390419006348
2016-04-06,38.7799987792969,39.8800010681152,38.3899993896484,39.4900016784668,2127200,28.2763137817383
2016-04-07,38.9900016784668,39.1300010681152,38.3800010681152,38.689998626709,2045900,27.703483581543
2016-04-08,39.2099990844727,39.6699981689453,38.8600006103516,39.0299987792969,1304300,27.9469394683838
2016-04-11,39.3899993896484,40.0999984741211,39.3699989318848,39.6300010681152,1213200,28.3765640258789
2016-04-12,39.8400001525879,40.439998626709,39.4700012207031,40.3199996948242,1690700,28.8706283569336
2016-04-13,40.8699989318848,41.6599998474121,40.8300018310547,41.6199989318848,1325800,29.8014717102051
2016-04-14,41.5900001525879,41.8499984741211,41.2700004577637,41.4599990844727,1678200,29.6869087219238
2016-04-15,41.5499992370605,41.5699996948242,41.0099983215332,41.3400001525879,1386800,29.6009864807129
2016-04-18,41.1399993896484,41.7400016784668,41.0499992370605,41.7400016784668,1167600,29.8874015808105
2016-04-19,41.9099998474121,42.4500007629395,41.7200012207031,42.2200012207031,1414200,30.2310962677002
2016-04-20,42.4500007629395,43.4099998474121,42.189998626709,43.3199996948242,1920600,31.0187377929688
2016-04-21,43.310001373291,43.75,43.1500015258789,43.2999992370605,1652100,31.0044193267822
2016-04-22,43.5099983215332,44.3400001525879,43.5099983215332,44.0999984741211,1788300,31.5772457122803
2016-04-25,43.75,43.939998626709,43.0400009155273,43.4300003051758,1637900,31.0974922180176
2016-04-26,43.7200012207031,43.9099998474121,43.4099998474121,43.9099998474121,1229300,31.441198348999
2016-04-27,43.8499984741211,44.1800003051758,43.6100006103516,44.0299987792969,1552400,31.5271263122559
2016-04-28,43.4099998474121,43.6199989318848,42.7900009155273,42.8699989318848,2285300,30.6965198516846
2016-04-29,42.5,42.9700012207031,42.1800003051758,42.6800003051758,2912800,30.5604724884033
2016-05-02,43,43.3300018310547,42.4799995422363,43.310001373291,1408300,31.0115776062012
2016-05-03,42.6199989318848,42.6199989318848,41.3400001525879,41.7700004577637,2478500,29.9088802337646
2016-05-04,41.0699996948242,42,41.0499992370605,41.9799995422363,2089600,30.0592594146729
2016-05-05,42.1699981689453,42.5699996948242,41.7599983215332,42.25,2148000,30.2525806427002
2016-05-06,41.939998626709,42.4900016784668,41.689998626709,42.2000007629395,1530000,30.2167778015137
2016-05-09,42.2000007629395,42.3499984741211,41.7599983215332,41.9099998474121,1283800,30.0091190338135
2016-05-10,42.1300010681152,42.9700012207031,42.1300010681152,42.9500007629395,1447500,30.7538146972656
2016-05-11,42.7099990844727,43.1800003051758,42.5,42.5200004577637,979500,30.4459095001221
2016-05-12,42.8199996948242,43.0699996948242,42.1500015258789,42.4500007629395,1231200,30.3957843780518
2016-05-13,42.3800010681152,42.9700012207031,41.75,41.8699989318848,958900,29.9804935455322
2016-05-16,41.8699989318848,42.3699989318848,41.8699989318848,42.1599998474121,1271900,30.1881427764893
2016-05-17,42.1399993896484,42.6599998474121,41.9099998474121,42.0800018310547,1255800,30.1308517456055
2016-05-18,42.0800018310547,43.5800018310547,42,43.4700012207031,1879900,31.126148223877
2016-05-19,43.0999984741211,43.4000015258789,42.0099983215332,42.3600006103516,1998700,30.3313446044922
2016-05-20,42.6500015258789,43.3800010681152,42.4099998474121,43.189998626709,1707800,30.9256629943848
2016-05-23,43.0099983215332,43.3600006103516,42.8300018310547,43.1300010681152,1509100,30.882698059082
2016-05-24,43.5499992370605,44.3400001525879,43.4900016784668,44.1300010681152,1549600,31.5987358093262
2016-05-25,44.2200012207031,44.9000015258789,43.6699981689453,44.4099998474121,1207800,31.7992248535156
2016-05-26,44.4300003051758,44.4700012207031,43.9500007629395,44.0400009155273,1061000,31.534294128418
2016-05-27,44.1800003051758,44.4199981689453,44,44.4099998474121,1078600,31.7992248535156
2016-05-31,44.5400009155273,44.7400016784668,44.189998626709,44.560001373291,2521500,31.9066257476807
2016-06-01,43.9700012207031,44.3699989318848,43.5,44.2099990844727,1378700,31.656005859375
2016-06-02,43.7099990844727,43.9300003051758,43.5,43.9300003051758,1041500,31.7354755401611
2016-06-03,43.2700004577637,43.2700004577637,42.5400009155273,42.8199996948242,1402500,30.9336090087891
2016-06-06,42.9799995422363,43.7200012207031,42.8600006103516,43.4599990844727,954800,31.3959560394287
2016-06-07,43.5699996948242,43.7900009155273,43.2799987792969,43.5299987792969,974100,31.4465103149414
2016-06-08,43.439998626709,43.9099998474121,43.3800010681152,43.7700004577637,986400,31.6198863983154
2016-06-09,43.4599990844727,43.6300010681152,43,43.1399993896484,998900,31.1647720336914
2016-06-10,42.5999984741211,42.75,42.2000007629395,42.4799995422363,1397900,30.6879806518555
2016-06-13,42.060001373291,42.5400009155273,41.7400016784668,41.7400016784668,1486300,30.1534061431885
2016-06-14,41.6199989318848,41.9900016784668,41.1100006103516,41.4199981689453,1393600,29.9222259521484
2016-06-15,41.6199989318848,42.1500015258789,41.3499984741211,41.6300010681152,1565700,30.0739421844482
2016-06-16,41.0699996948242,42.1800003051758,40.9199981689453,42.1300010681152,2082600,30.4351425170898
2016-06-17,42.2000007629395,42.5499992370605,41.9700012207031,42.3400001525879,1952100,30.5868511199951
2016-06-20,42.8899993896484,43.5800018310547,42.8699989318848,42.8899993896484,1446200,30.984167098999
2016-06-21,43.1800003051758,43.4799995422363,42.810001373291,43.25,1564300,31.2442436218262
2016-06-22,43.2299995422363,43.9599990844727,43.2299995422363,43.7000007629395,2004300,31.5693321228027
2016-06-23,44.0499992370605,44.8199996948242,44.0499992370605,44.5200004577637,2851400,32.1616973876953
2016-06-24,41.439998626709,42.0499992370605,39.9199981689453,39.9599990844727,4253600,28.8675060272217
2016-06-27,39.0999984741211,39.1800003051758,38.0299987792969,38.1399993896484,2129700,27.5527267456055
2016-06-28,39,39.1199989318848,38.5200004577637,39.060001373291,2105700,28.2173366546631
2016-06-29,39.1399993896484,40.3199996948242,39.1399993896484,40.2999992370605,1789600,29.113130569458
2016-06-30,40.4599990844727,41.1300010681152,39.9799995422363,41.1100006103516,1489500,29.6982746124268
2016-07-01,40.810001373291,41.5699996948242,40.810001373291,41.1300010681152,1494400,29.7127361297607
2016-07-05,40.4799995422363,40.4799995422363,39.0299987792969,39.4799995422363,2889800,28.520751953125
2016-07-06,39.0499992370605,39.9199981689453,38.8400001525879,39.8899993896484,1323700,28.816951751709
2016-07-07,40.1199989318848,40.8400001525879,39.7999992370605,40.1800003051758,1164500,29.0264358520508
2016-07-08,40.9799995422363,41.6800003051758,40.939998626709,41.5900001525879,1492800,30.0450382232666
2016-07-11,41.9500007629395,42.3400001525879,41.7099990844727,42.1100006103516,1430900,30.4206962585449
2016-07-12,42.689998626709,43.3499984741211,42.689998626709,43.1800003051758,1327000,31.193675994873
2016-07-13,43.0999984741211,43.3899993896484,42.7000007629395,43.1500015258789,1316300,31.1720027923584
2016-07-14,44.1500015258789,44.3499984741211,43.6800003051758,44.0800018310547,1550400,31.8438358306885
2016-07-15,44.3800010681152,44.5999984741211,43.9500007629395,44.2599983215332,1398400,31.9738750457764
2016-07-18,44.1599998474121,44.5,43.8600006103516,44.2099990844727,1257700,31.9377517700195
2016-07-19,43.8800010681152,44.4000015258789,43.7900009155273,44.2299995422363,950800,31.9521961212158
2016-07-20,44.5,44.5099983215332,44.0099983215332,44.4500007629395,1073600,32.1111373901367
2016-07-21,44.4700012207031,44.5999984741211,44.1100006103516,44.2799987792969,875000,31.9883232116699
2016-07-22,44.4099998474121,44.9799995422363,44.25,44.6699981689453,729700,32.2700576782227
2016-07-25,44.5800018310547,44.8600006103516,44.5,44.7000007629395,681400,32.2917289733887
2016-07-26,44.6300010681152,44.8800010681152,44.4099998474121,44.8400001525879,608900,32.392879486084
2016-07-27,44.7900009155273,44.9700012207031,44.4300003051758,44.6599998474121,1087700,32.2628402709961
2016-07-28,44.5200004577637,44.7799987792969,44.2299995422363,44.7099990844727,993100,32.2989540100098
2016-07-29,44.9799995422363,47.1500015258789,44.9799995422363,46.6300010681152,2352100,33.6859855651855
2016-08-01,46.7299995422363,46.8699989318848,45.9900016784668,46.2299995422363,1630000,33.3970222473145
2016-08-02,46.1699981689453,46.4300003051758,45.1100006103516,45.2799987792969,1780400,32.7107353210449
2016-08-03,45.3800010681152,45.939998626709,45.3199996948242,45.8300018310547,1607200,33.1080513000488
2016-08-04,45.7099990844727,45.939998626709,45.3499984741211,45.8800010681152,1368900,33.144172668457
2016-08-05,46.4300003051758,47.189998626709,46.3600006103516,47.1800003051758,1534700,34.0833168029785
2016-08-08,47.4000015258789,47.7700004577637,47.0699996948242,47.7000007629395,1435500,34.4589767456055
2016-08-09,47.7299995422363,47.8300018310547,47.5099983215332,47.7000007629395,914800,34.4589767456055
2016-08-10,47.6399993896484,47.7799987792969,46.8400001525879,46.9799995422363,968100,33.9388275146484
2016-08-11,47.0699996948242,47.3199996948242,46.7999992370605,47.1599998474121,837100,34.0688629150391
2016-08-12,46.7400016784668,46.9599990844727,46.4000015258789,46.7799987792969,975500,33.7943458557129
2016-08-15,47.0800018310547,47.25,46.9799995422363,47.1100006103516,1089200,34.0327491760254
2016-08-16,46.9199981689453,47.1500015258789,46.7799987792969,46.9599990844727,908700,33.9243850708008
2016-08-17,47.0499992370605,47.4700012207031,46.9099998474121,47.4599990844727,1084800,34.285587310791
2016-08-18,47.3699989318848,47.6100006103516,47.1300010681152,47.4000015258789,780000,34.2422409057617
2016-08-19,47.25,47.3800010681152,46.8199996948242,47.1199989318848,1123800,34.0399742126465
2016-08-22,47.0099983215332,47.2200012207031,46.8300018310547,47.1699981689453,829000,34.0760803222656
2016-08-23,47.5499992370605,47.9500007629395,47.5299987792969,47.6800003051758,932700,34.4445152282715
2016-08-24,47.7400016784668,47.9700012207031,47.5,47.6599998474121,767200,34.430061340332
2016-08-25,47.6300010681152,47.9900016784668,47.5099983215332,47.9900016784668,871200,34.6684646606445
2016-08-26,48.0400009155273,48.6800003051758,47.8499984741211,48.2599983215332,1419200,34.8635139465332
2016-08-29,48.2999992370605,49.2099990844727,48.2900009155273,49.1300010681152,1588400,35.492015838623
2016-08-30,49.189998626709,49.5,49.0900001525879,49.5,1000700,35.7593078613281
2016-08-31,49,49.310001373291,48.6199989318848,49.0699996948242,1571600,35.7447319030762
2016-09-01,49.2200012207031,49.4199981689453,48.2099990844727,48.8800010681152,1007700,35.606330871582
2016-09-02,49.1500015258789,49.2700004577637,48.7599983215332,49.0499992370605,782800,35.7301712036133
2016-09-06,49.1199989318848,49.1300010681152,48.4199981689453,49,1178500,35.6937370300293
2016-09-07,48.75,49.1100006103516,48.4599990844727,49.0999984741211,977300,35.7665863037109
2016-09-08,49.0800018310547,49.2900009155273,48.7999992370605,48.9599990844727,925800,35.6646118164062
2016-09-09,48.5999984741211,49.1399993896484,48.3699989318848,48.3699989318848,1377100,35.2348136901855
2016-09-12,47.9199981689453,49.0800018310547,47.560001373291,48.939998626709,1406800,35.6500396728516
2016-09-13,48.1500015258789,48.7400016784668,47.7099990844727,48.4500007629395,1828700,35.293098449707
2016-09-14,48.439998626709,48.6699981689453,48.0400009155273,48.3899993896484,1536000,35.249397277832
2016-09-15,48.3600006103516,49.1399993896484,48.2000007629395,48.9599990844727,1428900,35.6646118164062
2016-09-16,48.5999984741211,48.6199989318848,47.8699989318848,48.3699989318848,2544000,35.2348136901855
2016-09-19,48.6599998474121,49.3699989318848,48.5800018310547,48.8199996948242,1362000,35.562614440918
2016-09-20,49.1599998474121,49.2900009155273,48.810001373291,49.0299987792969,1415300,35.7156028747559
2016-09-21,49.3199996948242,49.8499984741211,49.2200012207031,49.7700004577637,1372600,36.2546463012695
2016-09-22,50,50.1699981689453,49.75,49.8800010681152,1099100,36.3347663879395
2016-09-23,49.6800003051758,50.6100006103516,49.6199989318848,49.7999992370605,1398300,36.2765007019043
2016-09-26,49.2999992370605,49.8800010681152,49.0400009155273,49.4199981689453,1819600,35.9996910095215
2016-09-27,49.1800003051758,50.4700012207031,49.0400009155273,50.4199981689453,1803800,36.7281265258789
2016-09-28,50.7000007629395,51.439998626709,50.5200004577637,51.4199981689453,1927700,37.4565773010254
2016-09-29,51.2799987792969,51.4599990844727,50.1800003051758,50.5,1758700,36.7864112854004
2016-09-30,50.7799987792969,51.7200012207031,50.6699981689453,51.5099983215332,2454500,37.5221405029297
2016-10-03,51.2599983215332,51.8699989318848,51.25,51.4099998474121,1430000,37.4492988586426
2016-10-04,51.689998626709,51.9000015258789,50.9599990844727,51.1699981689453,1769600,37.2744674682617
2016-10-05,51.5200004577637,52.7999992370605,51.3699989318848,52.6300010681152,1620500,38.3380012512207
2016-10-06,52.7700004577637,52.8300018310547,52.2000007629395,52.5499992370605,1205400,38.279727935791
2016-10-07,52.1699981689453,52.4700012207031,51.7799987792969,52.2599983215332,1273700,38.068473815918
2016-10-10,52.5400009155273,52.9300003051758,52.439998626709,52.8300018310547,1625000,38.4836921691895
2016-10-11,52.6100006103516,52.7999992370605,52.060001373291,52.5,1854500,38.2433013916016
2016-10-12,52.6399993896484,53.1100006103516,52.4700012207031,52.7099990844727,1082500,38.3962783813477
2016-10-13,51.9799995422363,52.2900009155273,51.25,52.0099983215332,1983000,37.886344909668
2016-10-14,52.5400009155273,53,52.2700004577637,52.3300018310547,959000,38.1194648742676
2016-10-17,52.439998626709,52.6599998474121,52.1800003051758,52.2599983215332,730800,38.068473815918
2016-10-18,53,53,52.4099998474121,52.6300010681152,1498500,38.3380012512207
2016-10-19,53.0299987792969,53.0299987792969,52.3899993896484,52.75,1745300,38.4254188537598
2016-10-20,52.6699981689453,52.9300003051758,52.4199981689453,52.7999992370605,1319000,38.4618301391602
2016-10-21,52.2700004577637,52.7799987792969,52.0800018310547,52.6199989318848,1151700,38.3307075500488
2016-10-24,53.0499992370605,53.2000007629395,52.75,53,1006000,38.6075210571289
2016-10-25,52.9300003051758,53.0699996948242,52.5400009155273,52.9599990844727,1626500,38.5783882141113
2016-10-26,52.5699996948242,53.1699981689453,52.4900016784668,53.0099983215332,1624400,38.6148071289062
2016-10-27,53.2599983215332,53.7599983215332,52.8499984741211,53.560001373291,1897400,39.0154457092285
2016-10-28,53.560001373291,56.3199996948242,53.2999992370605,55.2700004577637,3209900,40.2610816955566
2016-10-31,55.7299995422363,55.7299995422363,54.5900001525879,54.5999984741211,2194100,39.7730255126953
2016-11-01,54.9799995422363,55.0099983215332,53.5900001525879,54.1500015258789,2418100,39.4452285766602
2016-11-02,53.8899993896484,54.2599983215332,53.2999992370605,53.4599990844727,1731100,38.9426002502441
2016-11-03,53.7999992370605,53.9199981689453,53.189998626709,53.3300018310547,2120800,38.8479042053223
2016-11-04,53.3800010681152,53.6800003051758,52.6699981689453,53.1300010681152,1806200,38.702220916748
2016-11-07,54.310001373291,54.5099983215332,54.1500015258789,54.3199996948242,2332500,39.5690650939941
2016-11-08,54.2900009155273,54.689998626709,53.8600006103516,54.4900016784668,2561000,39.6929054260254
2016-11-09,55.1500015258789,56.2000007629395,54.6699981689453,56.0999984741211,4813200,40.8656921386719
2016-11-10,56.8600006103516,58.0900001525879,56.6199989318848,57.8800010681152,3308400,42.1623191833496
2016-11-11,57.4000015258789,57.9000015258789,56.2799987792969,57.2999992370605,2623800,41.7398300170898
2016-11-14,57.9099998474121,58.8499984741211,57.1199989318848,57.310001373291,2369900,41.7471160888672
2016-11-15,56.9599990844727,57.7400016784668,56.6399993896484,57.7099990844727,1783000,42.0384979248047
2016-11-16,57.0999984741211,57.6300010681152,56.8600006103516,57.1199989318848,1226600,41.6087036132812
2016-11-17,57.6500015258789,57.9000015258789,57.2700004577637,57.7900009155273,1638900,42.0967674255371
2016-11-18,57.8499984741211,57.9199981689453,57.0699996948242,57.6599998474121,1219600,42.0020713806152
2016-11-21,57.8499984741211,58.0499992370605,57.3699989318848,57.7999992370605,1192000,42.1040534973145
