Index,SPXT.Open,SPXT.High,SPXT.Low,SPXT.Close,SPXT.Volume,SPXT.Adjusted
2015-12-03,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,0,35.9395179748535
2015-12-04,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,0,35.9395179748535
2015-12-07,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,0,35.9395179748535
2015-12-08,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,0,35.9395179748535
2015-12-09,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,0,35.9395179748535
2015-12-10,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,0,35.9395179748535
2015-12-11,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,0,35.9395179748535
2015-12-14,42.939998626709,42.939998626709,42.939998626709,42.939998626709,0,35.9897956848145
2015-12-15,42.939998626709,42.939998626709,42.939998626709,42.939998626709,0,35.9897956848145
2015-12-16,42.939998626709,42.939998626709,42.939998626709,42.939998626709,0,35.9897956848145
2015-12-17,42.939998626709,42.939998626709,42.939998626709,42.939998626709,0,35.9897956848145
2015-12-18,42.939998626709,42.939998626709,42.939998626709,42.939998626709,0,35.9897956848145
2015-12-21,42.939998626709,42.939998626709,42.939998626709,42.939998626709,0,35.9897956848145
2015-12-22,42.939998626709,42.939998626709,42.939998626709,42.939998626709,0,36.1869964599609
2015-12-23,42.939998626709,42.939998626709,42.939998626709,42.939998626709,0,36.1869964599609
2015-12-24,42.939998626709,42.939998626709,42.939998626709,42.939998626709,0,36.1869964599609
2015-12-28,42.939998626709,42.939998626709,42.939998626709,42.939998626709,0,36.1869964599609
2015-12-29,42.939998626709,42.939998626709,42.939998626709,42.939998626709,0,36.1869964599609
2015-12-30,42.939998626709,42.939998626709,42.939998626709,42.939998626709,0,36.1869964599609
2015-12-31,42.060001373291,42.060001373291,42.060001373291,42.060001373291,200,35.4453964233398
2016-01-04,40.9700012207031,40.9700012207031,40.9560012817383,40.9560012817383,400,34.5150108337402
2016-01-05,40.9560012817383,40.9560012817383,40.9560012817383,40.9560012817383,0,34.5150108337402
2016-01-06,40.9560012817383,40.9560012817383,40.9560012817383,40.9560012817383,0,34.5150108337402
2016-01-07,40.9560012817383,40.9560012817383,40.9560012817383,40.9560012817383,0,34.5150108337402
2016-01-08,40.9560012817383,40.9560012817383,40.9560012817383,40.9560012817383,0,34.5150108337402
2016-01-11,39.4000015258789,39.4000015258789,39.4000015258789,39.4000015258789,300,33.203727722168
2016-01-12,39.810001373291,39.810001373291,39.810001373291,39.810001373291,100,33.549243927002
2016-01-13,39.810001373291,39.810001373291,39.810001373291,39.810001373291,0,33.549243927002
2016-01-14,39.810001373291,39.810001373291,39.810001373291,39.810001373291,0,33.549243927002
2016-01-15,38.5200004577637,38.5200004577637,38.5200004577637,38.5200004577637,100,32.4621276855469
2016-01-19,38.5200004577637,38.5200004577637,38.5200004577637,38.5200004577637,0,32.4621276855469
2016-01-20,38.5200004577637,38.5200004577637,38.5200004577637,38.5200004577637,0,32.4621276855469
2016-01-21,38.5200004577637,38.5200004577637,38.5200004577637,38.5200004577637,0,32.4621276855469
2016-01-22,38.5200004577637,38.5200004577637,38.5200004577637,38.5200004577637,0,32.4621276855469
2016-01-25,38.5200004577637,38.5200004577637,38.5200004577637,38.5200004577637,0,32.4621276855469
2016-01-26,38.7630004882812,38.7630004882812,38.7630004882812,38.7630004882812,300,32.6669082641602
2016-01-27,38.7630004882812,38.7630004882812,38.7630004882812,38.7630004882812,0,32.6669082641602
2016-01-28,38.6800003051758,38.6800003051758,38.6800003051758,38.6800003051758,100,32.5969657897949
2016-01-29,38.6800003051758,38.6800003051758,38.6800003051758,38.6800003051758,0,32.5969657897949
2016-02-01,38.6800003051758,38.6800003051758,38.6800003051758,38.6800003051758,0,32.5969657897949
2016-02-02,38.7799987792969,38.7799987792969,38.7799987792969,38.7799987792969,100,32.6812171936035
2016-02-03,38.9000015258789,38.9000015258789,38.6100006103516,38.6100006103516,300,32.5379638671875
2016-02-04,38.6100006103516,38.6100006103516,38.6100006103516,38.6100006103516,0,32.5379638671875
2016-02-05,38.6100006103516,38.6100006103516,38.6100006103516,38.6100006103516,0,32.5379638671875
2016-02-08,38.6100006103516,38.6100006103516,38.6100006103516,38.6100006103516,0,32.5379638671875
2016-02-09,38.6100006103516,38.6100006103516,38.6100006103516,38.6100006103516,0,32.5379638671875
2016-02-10,38.4500007629395,38.4500007629395,38.4500007629395,38.4500007629395,200,32.403133392334
2016-02-11,38.4500007629395,38.4500007629395,38.4500007629395,38.4500007629395,0,32.403133392334
2016-02-12,38.4500007629395,38.4500007629395,38.4500007629395,38.4500007629395,0,32.403133392334
2016-02-16,38.4500007629395,38.4500007629395,38.4500007629395,38.4500007629395,0,32.403133392334
2016-02-17,38.4500007629395,38.4500007629395,38.4500007629395,38.4500007629395,0,32.403133392334
2016-02-18,39.2299995422363,39.2299995422363,39.2299995422363,39.2299995422363,600,33.0604667663574
2016-02-19,39.2299995422363,39.2299995422363,39.2299995422363,39.2299995422363,0,33.0604667663574
2016-02-22,39.2299995422363,39.2299995422363,39.2299995422363,39.2299995422363,0,33.0604667663574
2016-02-23,39.2299995422363,39.2299995422363,39.2299995422363,39.2299995422363,0,33.0604667663574
2016-02-24,39.2299995422363,39.2299995422363,39.2299995422363,39.2299995422363,0,33.0604667663574
2016-02-25,39.8400001525879,39.8400001525879,39.8400001525879,39.8400001525879,600,33.5745391845703
2016-02-26,39.8400001525879,39.8400001525879,39.8400001525879,39.8400001525879,100,33.5745391845703
2016-02-29,39.8400001525879,39.8400001525879,39.8400001525879,39.8400001525879,0,33.5745391845703
2016-03-01,39.8400001525879,39.8400001525879,39.8400001525879,39.8400001525879,100,33.5745391845703
2016-03-02,39.8400001525879,39.8400001525879,39.8400001525879,39.8400001525879,0,33.5745391845703
2016-03-03,39.8400001525879,39.8400001525879,39.8400001525879,39.8400001525879,0,33.5745391845703
2016-03-04,39.8400001525879,39.8400001525879,39.8400001525879,39.8400001525879,0,33.5745391845703
2016-03-07,39.8400001525879,39.8400001525879,39.8400001525879,39.8400001525879,25000,33.5745391845703
2016-03-08,39.8400001525879,39.8400001525879,39.8400001525879,39.8400001525879,0,33.5745391845703
2016-03-09,40.6199989318848,40.6199989318848,40.6199989318848,40.6199989318848,100,34.2318649291992
2016-03-10,40.6199989318848,40.6199989318848,40.6199989318848,40.6199989318848,0,34.2318649291992
2016-03-11,40.6199989318848,40.6199989318848,40.6199989318848,40.6199989318848,0,34.2318649291992
2016-03-14,40.6199989318848,40.6199989318848,40.6199989318848,40.6199989318848,0,34.2318649291992
2016-03-15,41.2099990844727,41.2299995422363,41.2099990844727,41.2249984741211,600,34.7417182922363
2016-03-16,41.2000007629395,41.2000007629395,41.1399993896484,41.1399993896484,500,34.6700897216797
2016-03-17,41.1399993896484,41.1399993896484,41.1399993896484,41.1399993896484,0,34.6700897216797
2016-03-18,41.1399993896484,41.1399993896484,41.1399993896484,41.1399993896484,0,34.6700897216797
2016-03-21,41.1399993896484,41.1399993896484,41.1399993896484,41.1399993896484,0,34.6700897216797
2016-03-22,41.8199996948242,42.0999984741211,41.8199996948242,42.0999984741211,500,35.4790992736816
2016-03-23,42.0999984741211,42.0999984741211,42.0999984741211,42.0999984741211,0,35.6774101257324
2016-03-24,42.0999984741211,42.0999984741211,42.0999984741211,42.0999984741211,0,35.6774101257324
2016-03-28,42.0999984741211,42.0999984741211,42.0999984741211,42.0999984741211,0,35.6774101257324
2016-03-29,42.0999984741211,42.0999984741211,42.0999984741211,42.0999984741211,0,35.6774101257324
2016-03-30,42.0999984741211,42.0999984741211,42.0999984741211,42.0999984741211,0,35.6774101257324
2016-03-31,42.0999984741211,42.0999984741211,42.0999984741211,42.0999984741211,0,35.6774101257324
2016-04-01,42.0999984741211,42.0999984741211,42.0999984741211,42.0999984741211,0,35.6774101257324
2016-04-04,42.0999984741211,42.0999984741211,42.0999984741211,42.0999984741211,0,35.6774101257324
2016-04-05,41.2900009155273,41.2900009155273,41.2900009155273,41.2900009155273,100,34.9909858703613
2016-04-06,41.2900009155273,41.2900009155273,41.2900009155273,41.2900009155273,0,34.9909858703613
2016-04-07,41.3199996948242,41.3199996948242,41.3199996948242,41.3199996948242,600,35.0163993835449
2016-04-08,41.3199996948242,41.3199996948242,41.3199996948242,41.3199996948242,0,35.0163993835449
2016-04-11,41.3199996948242,41.3199996948242,41.3199996948242,41.3199996948242,0,35.0163993835449
2016-04-12,41.4300003051758,41.4300003051758,41.4300003051758,41.4300003051758,100,35.1096343994141
2016-04-13,42.0900001525879,42.0900001525879,42.0900001525879,42.0900001525879,600,35.6689453125
2016-04-14,42.0900001525879,42.0900001525879,42.0900001525879,42.0900001525879,0,35.6689453125
2016-04-15,42.0900001525879,42.0900001525879,42.0900001525879,42.0900001525879,0,35.6689453125
2016-04-18,42.0900001525879,42.0900001525879,42.0900001525879,42.0900001525879,0,35.6689453125
2016-04-19,42.8199996948242,42.8199996948242,42.8009986877441,42.8009986877441,600,36.2714767456055
2016-04-20,42.8199996948242,42.9700012207031,42.8199996948242,42.9700012207031,500,36.4146919250488
2016-04-21,42.9700012207031,42.9700012207031,42.9700012207031,42.9700012207031,0,36.4146919250488
2016-04-22,42.9700012207031,42.9700012207031,42.9700012207031,42.9700012207031,0,36.4146919250488
2016-04-25,42.9700012207031,42.9700012207031,42.9700012207031,42.9700012207031,0,36.4146919250488
2016-04-26,42.8199996948242,42.8699989318848,42.7999992370605,42.8699989318848,5100,36.3299369812012
2016-04-27,42.9000015258789,43,42.9000015258789,43,4300,36.4401168823242
2016-04-28,43.6300010681152,43.6300010681152,42.9099998474121,42.9099998474121,3000,36.3638496398926
2016-04-29,42.9099998474121,42.9099998474121,42.9099998474121,42.9099998474121,0,36.3638496398926
2016-05-02,42.6339988708496,42.7200012207031,42.5999984741211,42.7000007629395,2700,36.1858749389648
2016-05-03,42.7000007629395,42.7000007629395,42.7000007629395,42.7000007629395,0,36.1858749389648
2016-05-04,42.2400016784668,42.2400016784668,42.1100006103516,42.1100006103516,1000,35.6858901977539
2016-05-05,42.1100006103516,42.1100006103516,42.1100006103516,42.1100006103516,0,35.6858901977539
2016-05-06,42.1599998474121,42.1599998474121,42.1599998474121,42.1599998474121,100,35.7282600402832
2016-05-09,42.1800003051758,42.5299987792969,42.1800003051758,42.3899993896484,3200,35.9231719970703
2016-05-10,42.3899993896484,42.3899993896484,42.3899993896484,42.3899993896484,0,35.9231719970703
2016-05-11,42.6889991760254,42.6889991760254,42.4599990844727,42.4599990844727,2300,35.9824752807617
2016-05-12,42.2799987792969,42.4300003051758,42.2400016784668,42.4300003051758,500,35.9570655822754
2016-05-13,42.2799987792969,42.2799987792969,42.1500015258789,42.1500015258789,1000,35.7197723388672
2016-05-16,42.3499984741211,42.3499984741211,42.3499984741211,42.3499984741211,500,35.889274597168
2016-05-17,42.3499984741211,42.3499984741211,42.3499984741211,42.3499984741211,100,35.889274597168
2016-05-18,42.0299987792969,42.0299987792969,41.9599990844727,41.9599990844727,400,35.5587730407715
2016-05-19,41.7999992370605,41.7999992370605,41.7999992370605,41.7999992370605,200,35.4231948852539
2016-05-20,42.1500015258789,42.1800003051758,42.1500015258789,42.1800003051758,300,35.7452087402344
2016-05-23,42.1500015258789,42.1500015258789,42.1500015258789,42.1500015258789,100,35.7197723388672
2016-05-24,42.4500007629395,42.4500007629395,42.4500007629395,42.4500007629395,100,35.9740104675293
2016-05-25,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,100,36.3384170532227
2016-05-26,42.8899993896484,42.8899993896484,42.8400001525879,42.8400001525879,300,36.3045272827148
2016-05-27,42.9000015258789,42.9000015258789,42.9000015258789,42.9000015258789,1000,36.3553771972656
2016-05-31,42.9000015258789,42.9000015258789,42.8400001525879,42.8400001525879,300,36.3045272827148
2016-06-01,42.7599983215332,42.9300003051758,42.7599983215332,42.9300003051758,900,36.3807983398438
2016-06-02,43,43,43,43,600,36.4401168823242
2016-06-03,43,43,43,43,0,36.4401168823242
2016-06-06,43,43,43,43,0,36.4401168823242
2016-06-07,43,43,43,43,0,36.4401168823242
2016-06-08,43.4000015258789,43.4300003051758,43.310001373291,43.310001373291,1000,36.702823638916
2016-06-09,43.2400016784668,43.310001373291,43.2400016784668,43.310001373291,700,36.702823638916
2016-06-10,43.310001373291,43.310001373291,43.310001373291,43.310001373291,0,36.702823638916
2016-06-13,43.310001373291,43.310001373291,43.310001373291,43.310001373291,0,36.702823638916
2016-06-14,43.310001373291,43.310001373291,43.310001373291,43.310001373291,0,36.702823638916
2016-06-15,43.310001373291,43.310001373291,43.310001373291,43.310001373291,0,36.702823638916
2016-06-16,43.310001373291,43.310001373291,43.310001373291,43.310001373291,0,36.702823638916
2016-06-17,42.4599990844727,42.4599990844727,42.4599990844727,42.4599990844727,300,35.9824752807617
2016-06-20,42.4599990844727,42.4599990844727,42.4599990844727,42.4599990844727,0,35.9824752807617
2016-06-21,42.4599990844727,42.4599990844727,42.4599990844727,42.4599990844727,0,35.9824752807617
2016-06-22,42.7910003662109,42.7910003662109,42.7910003662109,42.7910003662109,100,36.262996673584
2016-06-23,42.7910003662109,42.7910003662109,42.7910003662109,42.7910003662109,0,36.262996673584
2016-06-24,42.1800003051758,42.1800003051758,42.1399993896484,42.1399993896484,1300,35.7113075256348
2016-06-27,42.1399993896484,42.1399993896484,42.1399993896484,42.1399993896484,0,35.7113075256348
2016-06-28,41.3899993896484,41.5299987792969,41.3899993896484,41.4580001831055,800,35.1333618164062
2016-06-29,41.4580001831055,41.4580001831055,41.4580001831055,41.4580001831055,0,35.1333618164062
2016-06-30,42.8899993896484,42.9099998474121,42.8899993896484,42.9099998474121,400,36.3638496398926
2016-07-01,42.9099998474121,42.9099998474121,42.9099998474121,42.9099998474121,0,36.3638496398926
2016-07-05,42.6699981689453,42.8089981079102,42.6699981689453,42.8089981079102,500,36.2782554626465
2016-07-06,42.8089981079102,42.8089981079102,42.8089981079102,42.8089981079102,0,36.2782554626465
2016-07-07,42.8089981079102,42.8089981079102,42.8089981079102,42.8089981079102,0,36.2782554626465
2016-07-08,43.5260009765625,43.5260009765625,43.5260009765625,43.5260009765625,600,36.8858680725098
2016-07-11,43.5260009765625,43.5260009765625,43.5260009765625,43.5260009765625,100,36.8858680725098
2016-07-12,44.0800018310547,44.0800018310547,44.0800018310547,44.0800018310547,200,37.3553657531738
2016-07-13,44.0800018310547,44.0800018310547,44.0800018310547,44.0800018310547,0,37.3553657531738
2016-07-14,44.0800018310547,44.0800018310547,44.0800018310547,44.0800018310547,0,37.3553657531738
2016-07-15,44.0800018310547,44.0800018310547,44.0800018310547,44.0800018310547,0,37.3553657531738
2016-07-18,44.1800003051758,44.2799987792969,44.1800003051758,44.2799987792969,600,37.524845123291
2016-07-19,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,0,37.524845123291
2016-07-20,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,0,37.524845123291
2016-07-21,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,0,37.524845123291
2016-07-22,44.2200012207031,44.2200012207031,44.2200012207031,44.2200012207031,300,37.4739952087402
2016-07-25,44.1300010681152,44.1300010681152,44.0699996948242,44.0699996948242,300,37.3468818664551
2016-07-26,44.0699996948242,44.0699996948242,44.0699996948242,44.0699996948242,0,37.3468818664551
2016-07-27,44.0699996948242,44.0699996948242,44.0699996948242,44.0699996948242,0,37.3468818664551
2016-07-28,44.0699996948242,44.0699996948242,44.0699996948242,44.0699996948242,0,37.3468818664551
2016-07-29,44.0699996948242,44.0699996948242,44.0699996948242,44.0699996948242,0,37.3468818664551
2016-08-01,43.75,43.75,43.75,43.75,300,37.0756912231445
2016-08-02,43.75,43.75,43.75,43.75,0,37.0756912231445
2016-08-03,43.75,43.75,43.75,43.75,0,37.0756912231445
2016-08-04,43.75,43.75,43.75,43.75,0,37.0756912231445
2016-08-05,43.75,43.75,43.75,43.75,0,37.0756912231445
2016-08-08,44.2299995422363,44.2299995422363,44.2200012207031,44.2200012207031,300,37.4739952087402
2016-08-09,44.2200012207031,44.2200012207031,44.2200012207031,44.2200012207031,0,37.4739952087402
2016-08-10,44.2200012207031,44.2200012207031,44.2200012207031,44.2200012207031,0,37.4739952087402
2016-08-11,44.2200012207031,44.2200012207031,44.2200012207031,44.2200012207031,0,37.4739952087402
2016-08-12,44.3300018310547,44.3300018310547,44.3300018310547,44.3300018310547,100,37.5672225952148
2016-08-15,44.4799995422363,44.4799995422363,44.4799995422363,44.4799995422363,200,37.6943321228027
2016-08-16,44.4799995422363,44.4799995422363,44.4799995422363,44.4799995422363,0,37.6943321228027
2016-08-17,44.4799995422363,44.4799995422363,44.4799995422363,44.4799995422363,0,37.6943321228027
2016-08-18,44.4799995422363,44.4799995422363,44.4799995422363,44.4799995422363,0,37.6943321228027
2016-08-19,44.4799995422363,44.4799995422363,44.4799995422363,44.4799995422363,0,37.6943321228027
2016-08-22,44.4799995422363,44.4799995422363,44.4799995422363,44.4799995422363,0,37.6943321228027
2016-08-23,44.4799995422363,44.4799995422363,44.4799995422363,44.4799995422363,0,37.6943321228027
2016-08-24,44.4799995422363,44.4799995422363,44.4799995422363,44.4799995422363,0,37.6943321228027
2016-08-25,44.4799995422363,44.4799995422363,44.4799995422363,44.4799995422363,25000,37.6943321228027
2016-08-26,44.4799995422363,44.4799995422363,44.4799995422363,44.4799995422363,0,37.6943321228027
2016-08-29,44.2700004577637,44.2700004577637,44.2519989013672,44.2519989013672,500,37.5011177062988
2016-08-30,44.2519989013672,44.2519989013672,44.2519989013672,44.2519989013672,0,37.5011177062988
2016-08-31,44.2519989013672,44.2519989013672,44.2519989013672,44.2519989013672,0,37.5011177062988
2016-09-01,44.2519989013672,44.2519989013672,44.2519989013672,44.2519989013672,0,37.5011177062988
2016-09-02,44.2519989013672,44.2519989013672,44.2519989013672,44.2519989013672,100,37.5011177062988
2016-09-06,44.1100006103516,44.2400016784668,44.1100006103516,44.2400016784668,500,37.4909477233887
2016-09-07,44.2400016784668,44.2400016784668,44.2400016784668,44.2400016784668,0,37.4909477233887
2016-09-08,44.2400016784668,44.2400016784668,44.2400016784668,44.2400016784668,0,37.4909477233887
2016-09-09,44.2400016784668,44.2400016784668,44.2400016784668,44.2400016784668,0,37.4909477233887
2016-09-12,43.2700004577637,43.2709999084473,43.2700004577637,43.2709999084473,300,36.6697654724121
2016-09-13,43.2709999084473,43.2709999084473,43.2709999084473,43.2709999084473,0,36.6697654724121
2016-09-14,43.2709999084473,43.2709999084473,43.2709999084473,43.2709999084473,0,36.6697654724121
2016-09-15,43.2709999084473,43.2709999084473,43.2709999084473,43.2709999084473,0,36.6697654724121
2016-09-16,43.2709999084473,43.2709999084473,43.2709999084473,43.2709999084473,0,36.6697654724121
2016-09-19,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,200,36.7791023254395
2016-09-20,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,36.7791023254395
2016-09-21,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-09-22,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-09-23,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-09-26,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-09-27,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-09-28,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-09-29,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-09-30,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-10-03,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-10-04,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-10-05,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-10-06,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-10-07,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-10-10,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-10-11,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-10-12,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-10-13,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-10-14,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-10-17,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-10-18,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-10-19,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-10-20,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-10-21,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-10-24,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-10-25,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-10-26,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-10-27,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-10-28,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-10-31,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-11-01,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-11-02,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-11-03,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-11-04,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-11-07,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-11-08,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,37.0153465270996
2016-11-09,43.560001373291,43.560001373291,43.560001373291,43.560001373291,300,37.1518058776855
2016-11-10,43.560001373291,43.560001373291,43.560001373291,43.560001373291,0,37.1518058776855
2016-11-11,43.7000007629395,43.7000007629395,43.7000007629395,43.7000007629395,300,37.2712059020996
2016-11-14,43.7000007629395,43.7000007629395,43.7000007629395,43.7000007629395,0,37.2712059020996
2016-11-15,43.7000007629395,43.7000007629395,43.7000007629395,43.7000007629395,0,37.2712059020996
2016-11-16,43.9300003051758,43.9490013122559,43.9300003051758,43.9490013122559,1500,37.483570098877
2016-11-17,43.9490013122559,43.9490013122559,43.9490013122559,43.9490013122559,0,37.483570098877
2016-11-18,43.9490013122559,43.9490013122559,43.9490013122559,43.9490013122559,0,37.483570098877
2016-11-21,43.9490013122559,43.9490013122559,43.9490013122559,43.9490013122559,0,37.483570098877
2016-11-22,44.4749984741211,44.4749984741211,44.4749984741211,44.4749984741211,200,37.9321975708008
2016-11-23,44.4749984741211,44.4749984741211,44.4749984741211,44.4749984741211,0,37.9321975708008
2016-11-25,44.4749984741211,44.4749984741211,44.4749984741211,44.4749984741211,0,37.9321975708008
2016-11-28,44.5,44.5,44.5,44.5,400,37.9535293579102
2016-11-29,44.5,44.5,44.5,44.5,0,37.9535293579102
2016-11-30,44.5,44.5,44.5,44.5,0,37.9535293579102
2016-12-01,44.5,44.5,44.5,44.5,100,37.9535293579102
2016-12-02,44.5,44.5,44.5,44.5,0,37.9535293579102
2016-12-05,44.5,44.5,44.5,44.5,0,37.9535293579102
2016-12-06,44.8199996948242,44.8199996948242,44.7519989013672,44.7519989013672,1200,38.1684417724609
2016-12-07,44.7519989013672,44.7519989013672,44.7519989013672,44.7519989013672,0,38.1684417724609
2016-12-08,44.7519989013672,44.7519989013672,44.7519989013672,44.7519989013672,0,38.1684417724609
2016-12-09,45.7799987792969,45.7799987792969,45.7799987792969,45.7799987792969,2800,39.0452041625977
2016-12-12,46.0699996948242,46.0699996948242,45.8699989318848,45.8699989318848,400,39.1219749450684
2016-12-13,46.0040016174316,46.0180015563965,46.0040016174316,46.0180015563965,200,39.2482070922852
2016-12-14,46.0180015563965,46.0180015563965,46.0180015563965,46.0180015563965,0,39.2482070922852
